noid,codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,zona_postal,codigo_postal,limite_norte,limite_sur,limite_este,limite_oeste,tipo,barrios_contenidos_en_el_codigo_postal,veredas_contenidas_en_el_codigo_postal
1228,19,CAUCA,19355,INZA,1925,192538,VÍA PÁEZ - INZÁ,RELIEVE MONTAÑOSO,VÍA PEDREGAL-STA. TERESA,VÍA INZÁ-TOTORÓ,Rural,Sin Informacion de Barrios,Alto de la Cruz- Carmen de Vibora-  Cauchito-  El Escobal-  El Lago-  El LLano-  El Rincón-  El Socorro-  Fatima-  Guanacas-  Guetaco-  La Lagunita-  La Manga-  La Palma-  Piramide-  Resguardo la Gaitana-  Resguardo la Gaitana-  Rio Negro-  Santa Luca-  S
3629,95,GUAVIARE,95015,CALAMAR,9530,953017,RÍO TUNIA O MACAYÁ,MPIO. SAN VICENTE DEL CAGUÁN,RÍO TELEYA Y (PERMANENTE),MPIO. LA MACARENA Y SAN VI. DEL CAGUÁN,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2738,68,SANTANDER,68001,BUCARAMANGA,6800,680006,CL 31 Y CL 45,CL  50,KR  24,M. GIRÓN,Urbano,Alfonso Lopez- Bolívar- Campo Hermoso- Centro- Chorreras de Don Juan- Cinco de Enero- García Róvira- José A Galán- La Estrella- La Joya- La Palma- Pantano- Primero de Mayo- Rincón de La Paz,Sin Informacion de Veredas
3348,76,VALLE DEL CAUCA,76895,ZARZAL,7625,762528,Q/DA. LAS CAÑAS Y RÍO (PERMANENTE),MUNICIPIO BUGALAGRANDE,MUNICIPIO SEVILLA,MUNICIPIO BOLÍVAR,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1197,19,CAUCA,19513,PADILLA,1915,191547,MUNICIPIO MIRANDA,MUNICIPIO CALOTO,MUNICIPIO CORINTO,M. PTO. TEJADA Y CALOTO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
370,5,ANTIOQUIA,05665,SAN PEDRO DE URABA,578,57838,RÍO SAN JUAN,VÍA SAN P DE URABA - VALENCIA,MUNICIPIO VALENCIA,MUNICIPIO TURBO,Rural,Sin Informacion de Barrios,Almagritas- Almagros-  Barbasco-  Botella de Oro-  Cabecera Municipal-  El Brasil-  El Caiman-  El Caño-  El Porvenir-  El Pozon-  El Pueblito-  El Tomate-  El Zumbido-  Filo-  Guartinajo-  La Arenosa-  La Florida-  La Nevada-  Las Pavas-  Macondo-  Molin
431,8,ATLANTICO,08433,MALAMBO,830,83028,M. SOLEDAD Y GALAPA,M. POLONUEVO,NO SE ENCONTRO NINGUN LIMITE PARA ESTE COSTADO,MUNICIPIO BARANOA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
362,5,ANTIOQUIA,05659,SAN JUAN DE URABA,578,57810,CL 34,CL 7,KR 10,KR 24,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
3099,73,TOLIMA,73001,IBAGUE,7300,730007,MUNICIPIO ANZOATEGUI,VIA IBAGUE - ALVARADO,MUNICIPIO ALVARADO,QUEBRADA SANTA ROSA,Rural,Sin Informacion de Barrios,Ambala- Ancon Tesorito-  Aures-  Carrizales-  Chimoe-  China Alta-  China Media-  Cucuni-  El Cologio-  El Ecuador-  El Jaguo-  El Rubi-  Gran Bernardo-  La Belleza-  La Caima-  La China-  La Flor-  La Helena-  La Isabela-  La Mina-  La Palmilla-  La Plum
2384,52,NARIÑO,52287,FUNES,5235,523520,LIMITE URBANO,LIMITE URBANO,LIMITE  URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2004,41,HUILA,41551,PITALITO,4170,417047,RÍO GUARAPAS Y MPIO. ISNOS,RÍO (PERMANENTE),VÍA PITALITO-BRUCELAS,MPIO. SAN AGUSTÍN,Rural,Sin Informacion de Barrios,ALTO MATANZAS- CABECERAS-  CAMBEROS-  CONTADOR-  ERMITA-  HACIENDA-  MATANZAS-  PALMAR CRIOLLO-  REMOLINO-  SANTA CLARA
2373,52,NARIÑO,52354,IMUES,5230,523028,MUNICIPIO GUAITARILLA,RÍO (PERMANENTE),MUNICIPIO YACUANQUER,M. TUQUERRES Y OSPINA,Rural,Sin Informacion de Barrios,Alban- Bella Vista-  Campo Alegre-  Camuestes-  Casco Urbano-  Chapacual-  CHirristes-  Cuarchud-  El Alisal-  El Carmen-  El Tablón-  Imbued-  Imbued-  Manzano Las Nieves-  Minda-  Pescadillo-  Potachuelo-  San Isidro-  San Pedro-  San Sebastian-  Santa
2229,50,META,50325,MAPIRIPAN,5030,503028,MPIO. SAN MARTÍN Y PTO. GAITÁN,CAÑO OVEJAS- CLARO- CUMA. Y RÍO SIARE,CAÑO EL PALMAR,MUNICIPIO PUERTO LLERAS,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2405,52,NARIÑO,52323,GUALMATAN,5245,524501,CL 9,CL 1,A CONTADERO,KR 12,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
708,15,BOYACA,15763,SOTAQUIRA,1504,150428,MPIO. GAMBITA Y PAIPA,RÍO ARCABUCO Y ACUSA,QUEBRADA HONDA,MPIO. COMBITA Y GAMBITA,Rural,Sin Informacion de Barrios,Angostura- Bosigas-  Chonquira-  Gaunza A-  Gaunza B-  Guaguani-  Monterredondo-  Montevargas-  Moral-  Salitre-  Siatoca-  Soconcusa in-  Sotaquira-  Tierra Negra-  Toma
3519,86,PUTUMAYO,86320,ORITO,8620,862007,MPIO. PASTO Y VILLAGARZÓN,VÍA PTO. ASIS-EL LIBANO Y RÍO SUCIO,MUNICIPIO PUERTO CAICEDO,MPIO. CORDOBA- PUERRES Y PASTO,Rural,Sin Informacion de Barrios,El Verde- Santa Helena
698,15,BOYACA,15187,CHIVATA,1502,150240,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
741,15,BOYACA,15403,LA UVITA,1508,150867,MUNICIPIO SAN MATEO,MUNICIPIO JERICO,M. EL COCUY Y CHITA,MUNICIPIO BOAVITA,Rural,Sin Informacion de Barrios,Cabecera Municipal- Cabuyal-  Carmelo-  Centro-  Cusagui-  El Carmen-  El Hatico-  Lagunilla-  Melona-  Ochaca-  Peñulla-  San Antonio-  San Ignacio-  San Jose-  Vargas
1539,25,CUNDINAMARCA,25740,SIBATE,2500,250070,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,El Carmen- El Progreso- La Inmaculada- La Paz- Parques del Muña- San Jorge- San José- San Juan- San Martín- San Rafael- Santa Isabel- Santa Teresa,LA HONDA- LA MACARENA-  PERICO-  PIE DE ALTO SAN JOSE
3253,76,VALLE DEL CAUCA,76001,CALI,7600,760012,KR  7,KR  22- 19 Y 11,M. PALMIRA,AC ORIENTAL,Urbano,Alfonso Lopez I- Alfonso Lopez II- Alfonso Lopez III- Puerto Mallarino- Puerto Nuevo- Siete de Agosto- Urbanización El Ángel del Hogar,Sin Informacion de Veredas
3322,76,VALLE DEL CAUCA,76400,LA UNION,7615,761547,MPIO. VERSALLES Y TORO,RÍO (PERMANENTE) Y LIM. URB.,MUNICIPIO TORO,MPIO. VERSALLES Y EL DOVIO,Rural,Sin Informacion de Barrios,El Castillo- Potreritos
43,5,ANTIOQUIA,05664,SAN PEDRO DE LOS MILAGROS,510,51017,M. ENTRERRIOS Y BELMIRA,M. BELLO Y COPACABANA,MUNICIPIO DON MATIAS,MUNICIPIO SAN JERONIMO,Rural,Sin Informacion de Barrios,Alto de medina- Cabecera Municipal-  Cereales-  Cerezales-  Cuartas-  El Espinal-  El Rano-  El Tambo-  El Tambo-  La Apretel-  La Cuchilla-  La Palma-  La Pulgarina-  Las Ánimas-  Río Chico-  San Francisco-  Santa Barbara-  Zarzal La Luz
2344,52,NARIÑO,52786,TAMINANGO,5215,521567,VÍA STA. CECI.-LA GRANA. Y RÍO (PER.),M. EL TAMBO Y CHACHAGÜI,MUNICIPIO SAN LORENZO,MUNICIPIO EL PEÑOL,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3605,94,GUAINIA,94343,BARRANCO MINAS,9440,944017,MPIO. CUMARIBO E INÍRIDA,CAÑO CUICA Y RÍO (PERMANENTE),MUNICIPIO INÍRIDA,CAÑO MINISIARE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1626,25,CUNDINAMARCA,25297,GACHETA,2512,251238,MPIO. MACHETÁ Y MANTA,MUNICIPIO JUNÍN,VIA GACHETÁ - MANTA,MUNICIPIO GUATAVITA,Rural,Sin Informacion de Barrios,AMOLADERO- Bómbita-  Cabecera Municipal-  Cusaquín-  JUNQUIN-  LA VEGA-  MONQUETIVA-  Moquentiva-  PALMAR ARRIBA-  POTRERITOS-  Resguardo II-  Salinas-  SAN ISIDRO ALTO-  SAN JOSE-  SAN PEDRO-  SAN ROQUE-  SANTA BARBARA-  Tasajeras-  Zaque
897,15,BOYACA,15861,VENTAQUEMADA,1536,153640,CL 12,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Choquira
2751,68,SANTANDER,68169,CHARTA,6805,680551,CL 8,CL 1,KR 1,KR 8B,Urbano,Sin Informacion de Barrios,Cabecera Municipal
2267,50,META,50400,LEJANIAS,5060,506067,RÍO GUAPE,MPIO. MESETAS Y SAN J. DE ARAMA,MUNICIPIO GRANADA,MUNICIPIO URIBE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2146,47,MAGDALENA,47798,TENERIFE,4750,475050,CL 1,LIMITE URBANO,KR 16,KR 4A,Urbano,18 de Febrero- Alto de Tapegua- Alto Prado- El Carmen- El Centro- Instituto- La Concepción- La Soledad- Las Carolinas- Pueblo Nuevo- San Isidro- San Sebastián- Simón Bolívar- Villa Lia,Sin Informacion de Veredas
1331,20,CESAR,20570,PUEBLO BELLO,2010,201008,MUNICIPIO FUNDACIÓN,MUNICIPIO VALLEDUPAR,VÍA VALLEDUPAR-EL PLAYÓN,MUNICIPIO EL COPEY,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
958,15,BOYACA,15832,TUNUNGUA,1546,154680,A FINCA,A PALMAR,A BRICEÑO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2307,52,NARIÑO,52110,BUESACO,5205,520508,MPIO. ARBOLEDA-BERRUECOS,MUNICIPIO PASTO,RÍO IJAGUI Y RÍO (PERMANENTE),RÍO PUESAGUILLO Y RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1644,25,CUNDINAMARCA,25279,FOMEQUE,2516,251640,CL 11,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,CARRIZAL- COASAVISTA-  LAVADERO-  RESGUARDO
2333,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,5215,521507,MUNICIPIO LA UNIÓN,M. ARBOLEDA Y SAN J. DE ALBÁN,MUNICIPIO SAN BERNARDO,VÍA LA UNIÓN -SAN J. DE ALBÁN,Rural,Sin Informacion de Barrios,Botanilla- Chapiurco-  Chimayoy Alto-  Chimayoy Bajo-  Domingo Loma-  El Salado-  La Comunidad-  La Riconada-  Las Acacias-  Martín-  San Isidro-  Volador-  Yerbabuenal
2521,52,NARIÑO,52835,SAN ANDRES DE TUMACO,5285,528529,RIO ROSARIO,RIO SABALETA,RELIEVE MONTAÑOSO,VIA TUMACO - BARBACOA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2915,68,SANTANDER,68324,GUAVATA,6845,684501,CL 6,CL 2,KR 2,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Cabecera Municipal- Patachoque
2823,68,SANTANDER,68502,ONZAGA,6825,682521,LIMITE URBANO,LIMITE URBANO,KR 1 BIS,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
840,15,BOYACA,15667,SAN LUIS DE GACENO,1528,152801,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
3661,99,VICHADA,99773,CUMARIBO,9910,991028,CAÑO MATAVÉN Y DUME,MPIO. INÍRIDA Y BARRANCO MINAS,RÍO (PERMANENTE),CAÑO CHUPABE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3561,91,AMAZONAS,91263,EL ENCANTO,9130,913018,RÍO MOÉ (CAÑO MENAJE),RÍO ESPERANZA,MUNICIPIO LA CHORRERA,PERÚ,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2816,68,SANTANDER,68464,MOGOTES,6825,682501,CL 9A,CL 1,KR 1,KR 14,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2663,63,QUINDIO,63690,SALENTO,6310,631027,MUNICIPIO PEREIRA,VÍA FILANDIA-SALENTO-COCORA,MPIO. IBAGUÉ- ANZOÁTEGUI Y STA. ISABEL,MPIO. CIRCASIA Y FILANDIA,Rural,Sin Informacion de Barrios,Boquia- Cabecera Municipal-  Llano Grande-  Palestina-  Zona Paramo
796,15,BOYACA,15466,MONGUI,1522,152201,CL 11,LIMITE URBANO,KR 3 E,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
258,5,ANTIOQUIA,05129,CALDAS,554,55448,VEREDA  LA VALERIA  Y  M. LA ESTRELLA,VEREDA CARDALITO  Y  M. FREDONIA,VEREDA  LA CLARA  Y  LIMITE URBANO,M. AMAGA Y ANGELOPOLIS,Rural,Sin Informacion de Barrios,Aguacatala- Cabecera municipal-  El Cardal-  El Raizal-  La Bermejala-  La Chuscala-  La Clara-  La Culebra-  La Mina-  La Quiebra-  La Raya-  La Salada-  Piedra Verde-  Potrerillo-  Primavera
2906,68,SANTANDER,68079,BARICHARA,6840,684047,M. ZAPATOCA Y VILLANUEVA,VIA SAN GIL - BARICHARA,MUNICIPIO VILLANUEVA,M. ZAPATOCA Y GALÁN,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
985,15,BOYACA,15572,PUERTO BOYACA,1552,155207,VÍA (AFIRMADA) Y Q. DOS QUEBRADAS,M. OTANCHE Y YACOPUI,MUNICIPIO BOLIVAR,VÍA OTANCHE - PUERTO TRIUNFO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2965,68,SANTANDER,68190,CIMITARRA,6860,686048,RÍO CARARE,M. LANDÁZURI Y BOLIVAR,Q. LA PERDIDA Y RÍO GUAYABITO,RÍO CARARE,Rural,Sin Informacion de Barrios,Brasil- Cabecera Municipal-  Canime-  Caño Tilia-  Centro-  Cobaplata-  El Águila-  El Jardín-  El Rodeo-  Jamaica-  La Terraza-  Los Indios-  Patio Bonito-  Plaza Nueva-  San Lorenzo-  Santa Rosa-  Toroba Alta-  Toroba Baja
3404,76,VALLE DEL CAUCA,76109,BUENAVENTURA,7645,764502,CL  20,CL  5 Y 6,CL  4A,KR  22,Urbano,12 de Abril- 6 de Enero- Bahía- Bolívar- Bosque Municipal- Camilo Torres- Carlos Holmes Trujillo- Doña Ceci- El Campín- El Jardín- El Pinal- El Porvenir- El Progreso- La Comuna- La Fortaleza- La Independencia- La Inmaculada- Las Américas- Miraflores- Mira,Sin Informacion de Veredas
1987,41,HUILA,41319,GUADALUPE,4160,416040,CL 7,CL 1,KR 1,KR 13,Urbano,Sin Informacion de Barrios,EL ALTO- EL GUAMAL-  GUADALUPE-  LOS CAUCHOS
165,5,ANTIOQUIA,05591,PUERTO TRIUNFO,534,53448,M. SAN LUIS Y PTO. NARE,MUNICIPIO SONSÓN,QUEBRADA DORADAL,MUNICIPIO SAN LUIS,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3181,73,TOLIMA,73671,SALDAÑA,7335,733570,LIMITE URBANO,CL 3,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1606,25,CUNDINAMARCA,25486,NEMOCON,2510,251037,MUNICIPIO SUESCA,MUNICIPIO ZIPAQUIRA,M. SUESCA Y GACHANCIPÁ,RÍO CHECUA Y NEUSA,Rural,Sin Informacion de Barrios,BARRANCAS- CERRO VERDE-  CHECUA-  CHITIVA ALTO-  MOGUIA-  PERICO-  SUSATA-  SUSATA
3619,95,GUAVIARE,95025,EL RETORNO,9510,951017,MPIO. SAN JOSE DEL G. Y MORICHAL,MUNICIPIO PAPUNAUA,MUNICIPIO MORICHAL,RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3312,76,VALLE DEL CAUCA,76246,EL CAIRO,7615,761507,MUNICIPIO SIPÍ,M. ARGELIA Y VERSALLES,RÍO (PERMANENTE),MUNICIPIO SIPÍ,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
245,5,ANTIOQUIA,05360,ITAGÜI,554,55412,CL 55- 56- 62 Y  63,CL 38- 37B Y 31,KR  49 S,KR  57,Urbano,Araucaria- Artex- Asturias- Centro- El Rosario- El Tablazo- Fátima- La Gloria- La Independencia- La Unión- Las Acacias- Las Américas- Las Mercedes- Los Naranjos- Playa Rica- San Isidro- San José- San Juan Bautista- Santa María La Nueva- Satexco- Villa Pau,Sin Informacion de Veredas
790,15,BOYACA,15820,TOPAGA,1520,152040,CL 9,CL 1 S,KR 0,KR 8,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1876,27,CHOCO,27372,JURADO,2760,276010,KR 1,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Pueblo Nuevo- Pueblo Viejo,Sin Informacion de Veredas
1837,27,CHOCO,27810,UNION PANAMERICANA,2720,272030,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1043,17,CALDAS,17380,LA DORADA,1750,175031,CL  31,RIO MAGDALENA,RIO MAGDALENA,LIMITE URBANO,Urbano,Bucamba- Buenos Aires- Centro- Chicó- Conejo- Corea- El Cabrero- La Feipciaca- La Magdalena- La Soledad- Las Cruces- Las Delicias- Las Margaritas- Las Palmas- Las Villas- Liborio- Los Alpes- Los Laureles- Mobil- Obrero- Pilar Villegas- Plaza de Los Limone,ARA URBANA- BRISAS-  CEDRALES - PIEDRAS NEGRAS
212,5,ANTIOQUIA,05756,SONSON,548,54820,CL 19A,CL 1,KR 1,KR 15,Urbano,Sin Informacion de Barrios,Cabecera Municipal- Rio Arriba
1097,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,1820,182010,CL 10 BIS,CL 5 S,KR 1,KR 8,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1738,25,CUNDINAMARCA,25040,ANOLAIMA,2530,253048,MUNICIPIO GUAYABAL DE SIQUIMA,MUNICIPIO CACHIPAI,VIA CACHIPAI-ALTO DEL TRIGO,MPIO. QUIPILE Y BITUIMA,Rural,Sin Informacion de Barrios,MESITAS DE CABALLERO- PLATANAL
1757,25,CUNDINAMARCA,25086,BELTRAN,2532,253267,MPIO. SAN JUAN DE RÍO SECO,MUNICIPIO GUATAQUÍ Y PIEDRAS,M. SAN J. DE R.- PULI Y JERUSALEN,M. AMBALEMA Y VENADILLO,Rural,Sin Informacion de Barrios,Ambalema(Cabecera Municipal)- CAMPO ALEGRE-  CAPIAL-  EL BEBEDERO-  EL PALMAR  LA HOYA-  GRAMALOTAL-  GUACAMAYAS-  GUACHARACAS-  LA CHACARA-  LA POPA-  OCANDA-  Pajonales-  PAQUILO-  Playa Verde-  TALIPA-  TAPULO-  Vile
2699,66,RISARALDA,66170,DOSQUEBRADAS,6610,661008,VÍA DOSQUEBRADAS-SANTA R. DE CABAL,MPIO. PEREIRA Y SANTA R. DE CABAL,MPIO. SANTA ROSA DE CABAL,LIMITE URBANO,Rural,Condominio Alta Pradera II- César Augusto- César Augusto Primera Etapa- César Augusto Segunda Etapa- César Augusto Tercera Etapa- Nueva Esperanza- Villa Mariala,Alto del Oso- Alto del Toro-  Boquerón-  Buena Vista-  Comuneros-  El Rodeo-  Frailes-  Gaitán-  La Divisa-  Las Mangas-  Libare-  Molinos-  Planadas-  Sabanitas-  San José
2494,52,NARIÑO,52427,MAGÜI,5280,528001,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2752,68,SANTANDER,68169,CHARTA,6805,680557,MPIO. MATANZA Y SURATÁ,MUNICIPIO TONA,MUNICIPIO VETAS,M. MATANZA Y BUCARAMANGA,Rural,Sin Informacion de Barrios,Pico y Palma
2932,68,SANTANDER,68250,EL PEÑON,6850,685027,MUNICIPIO BOLIVAR,MPIO. SUCRE Y BOLIVAR,MUNICIPIO BOLIVAR,MUNICIPIO SUCRE,Rural,Sin Informacion de Barrios,Agua Blanca- Alto Ceiba-  Bajo Ceiba-  Boca del Horta-  Cabecera Municipal-  Cruces-  E Plan de Excehomo-  El Codo-  El Gaital-  El Venado-  Hoya DE Pepe-  Juniyn-  La Reforma-  LLano de Vargas-  Milan-  Ojo de Agua-  Otoval-  Robles-  San Antonio-  San P
125,5,ANTIOQUIA,05120,CACERES,524,52457,M. MONTELIBANO Y CAUCASIA,RÍO CAUCA,MUNICIPIO CAUCASIA,MUNICIPIO TARAZÁ,Rural,Sin Informacion de Barrios,El Porvenir- Pueblo Guapo-  Puerto Santo-  San Jose del Mar-  Vida Nueva
1714,25,CUNDINAMARCA,25878,VIOTA,2526,252668,M. EL COLEGIO Y ANAPOIMA,RÍO LINDO,MUNICIPIO SILVANIA,M. APULO Y VIA VIOTÁ-APULO,Rural,Sin Informacion de Barrios,Andalucía- ARABIA-  ARCADIA-  CALIFORNIA-  CAMPOS-  COSTA RICA-  El Cobral-  ENTRERIOS-  Golconda-  HONDURAS-  La Esperanza-  LA MAGDALENA-  LA RUIDOSA-  OLIVOS-  SAN RAMON
1399,23,CORDOBA,23001,MONTERIA,2300,230008,MUNICIPIO CERETÉ,VÍA MONTERIA-PUERTO REY,RÍO SINÚ,VÍA SANTA LUCIA-BUENOS AIRES,Rural,Sin Informacion de Barrios,El Vidrial- Santa Lucía
1544,25,CUNDINAMARCA,25799,TENJO,2502,250208,RÍO (PERMANENTE),MUNICIPIO FUNZA,MUNICIPIO COTA,MUNICIPIO MADRID,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1503,23,CORDOBA,23807,TIERRALTA,2345,234509,M. VALEN.- Q. QUIMA.- RÍO SINÚ Y C. MURRU.,Q. EL CHOCÓ- RÍO VER.- Q. CRUZ G. Y YUPE.,MUNICIPIO MONTELIBANO,MPIO. APARTADÓ Y CAREPA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2772,68,SANTANDER,68318,GUACA,6810,681047,MUNICIPIO SILOS,MUNICIPIO SAN ANDRES,MUNICIPIO CERRITO,VÍA S. ANDR.-S. BARB. Y M. S. BAR.,Rural,Sin Informacion de Barrios,Guapaga- Laguna Nucubuca
1877,27,CHOCO,27372,JURADO,2760,276017,OCÉANO PACÍFICO,RÍO PARTADÓ Y Q/DA. EL BANDO,MUNICIPIO RIOSUCIO,OCÉANO PACÍFICO,Rural,Sin Informacion de Barrios,Cabecera Municipal- Jurado-  Punta Ardita
1418,23,CORDOBA,23162,CERETE,2305,230559,MUNICIPIO SAN PELAYO,MUNICIPIO MONTERIA,RÍO SINÚ,MUNICIPIO MONTERIA,Rural,Sin Informacion de Barrios,Arenal- Caño Viejo-  El Abanico-  El Bongo-  El Naranjo-  La Ceiba-  Las Lomas-  Las Mohosas-  Marralú-  Morrocoy-  San José-  San Miguel-  Sincelejito-  Suteatro-  Terrón-  Valparaíso
1530,25,CUNDINAMARCA,25473,MOSQUERA,2500,250040,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,SAN FRANCISCO- SAN JORGE
1048,17,CALDAS,17873,VILLAMARIA,1760,176008,MUNICIPIO MANIZALES,MPIO STA. ROSA DE CABAL,VÍA MANIZALES-IRLANDA,MUNICIPIO CHINCHINÁ,Rural,Sin Informacion de Barrios,Alto Castillo- Alto del Naranjo-  Bajo Arroyo-  Bajo Castillo-  Bajo Tablazo-  Corozal-  El Avion-  El Palo-  El Yarumo-  Hoyo Frío-  Java-  La Batea-  La Siria-  La Violeta-  Las Brisas-  Llanitos-  Los Cuervos-  Miraflores-  Nueva Primavera-  Partidas-
1245,19,CAUCA,19807,TIMBIO,1935,193528,MUNICIPIO POPAYÁN,VÍA POPAYÁN-URUBAMBA,MUNICIPIO SOTARÁ,MUNICIPIO EL TAMBO,Rural,Sin Informacion de Barrios,Figueroa- La Cabana-  La Chorrera-  Las Veneras-  Siloe-  Tunurco
978,15,BOYACA,15681,SAN PABLO DE BORBUR,1550,155040,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
3408,76,VALLE DEL CAUCA,76109,BUENAVENTURA,7645,764508,M. EL LITORAL DE SAN JUAN,RÍO ACHICAYÁ,VIA BUENAVENTURA - LITORAL DE SAN JUAN,OCEANO PACIFICO,Rural,Pascual de Andagoya,Sin Informacion de Veredas
441,8,ATLANTICO,08141,CANDELARIA,840,84020,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2510,52,NARIÑO,52835,SAN ANDRES DE TUMACO,5285,528501,LIMITE URBANO Y O. PACIFICO,O. PACIFICO,O. PACIFICO,VIADUCTO  Y  O. PACIFICO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
2750,68,SANTANDER,68820,TONA,6805,680548,RÍO TONA- (PERMA.) Y Q/DA. ARENALES,M. PIEDECUESTA Y STA. BÁRBARA,MUNICIPIO SILOS,M. F/BLANCA. Y B/MANGA.,Rural,Sin Informacion de Barrios,Arnania- Babilonia-  Palmar-  Pirgua-  Pitones-  Tembladal-  Vegas
3145,73,TOLIMA,73270,FALAN,7320,732008,MUNICIPIO MARIQUITA,QUEBRADA GRANDE,MUNICIPIO ARMERO,M. FRESNO Y PALOCABILDO,Rural,Sin Informacion de Barrios,Cúcuta- Cabecera Municipal-  El Refugio-  El Reposo-  La Lajosa-  La Linda-  La Rica-  Mondeco-  Pie de Cuesta
1240,19,CAUCA,19760,SOTARA,1935,193501,KR 4,KR 1 S,CL 22K,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
236,5,ANTIOQUIA,05679,SANTA BARBARA,550,55058,VÍA SANTA B - MONTEBELLO,MUNICIPIO AGUADAS,MUNICIPIO ABEJORRAL,MUNICIPIO LA PINTADA,Rural,Sin Informacion de Barrios,Atanasio- Cordoncilial-  Cristo Rey-  Guamal-  Guasimo-  La Esperanza-  La Umbria-  Quiebra de Guamito
1789,25,CUNDINAMARCA,25398,LA PEÑA,2536,253648,VIA FURATENA-LA PEÑA-EL VALLE,MUNICIPIO NIMAIMA,MUNICIPIO NIMAIMA,MUNICIPIO UTICA,Rural,Sin Informacion de Barrios,AMARGOSA (EL BOSQUE)- BETORO-  CANCUENA-  EL VALLE-  GALINDO-  LA FRIA-  LAGUNAS (MOMPOX)-  QUEBRADA HONDA-  RODEO-  TAPIAS-  TERAMA-  TERAMA-  TURTUL
3445,85,CASANARE,85400,TAMARA,8510,851050,LIMITE URBANO,A CRUZ VERDE,KR 1,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
